2021-2022 student count - year to date,2021-2022 attendance rate - year to date,2020-2021 student count,2020-2021 attendance rate,2019-2020 student count,2019-2020 attendance rate,Category: Student Group,District code: District name
691,92.72,694.0,93.16,727.0,93.76,High Needs: Students With High Needs,480011: Ellington School District
778,89.98,784.0,94.9,819.0,92.45,Students With Disabilities: Students With Disabilities,490011: Enfield School District
1640,90.13,1821.0,94.53,1950.0,93.01,Free/Reduced Lunch: Free Meal Eligible,490011: Enfield School District
373,91.76,355.0,96.85,291.0,94.36,Free/Reduced Lunch: Reduced Price Meal Eligible,490011: Enfield School District
2013,90.43,2176.0,94.91,2241.0,93.19,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,490011: Enfield School District
151,90.61,139.0,92.6,129.0,93.59,English Learners: English Learners,490011: Enfield School District
391,92.46,402.0,96.76,383.0,94.46,Race/Ethnicity: All other races,490011: Enfield School District
302,89.88,323.0,93.15,329.0,93.47,Race/Ethnicity: Black or African American,490011: Enfield School District
945,90.18,863.0,94.98,816.0,93.29,Race/Ethnicity: Hispanic/Latino of any race,490011: Enfield School District
3022,92.89,3111.0,97.63,3250.0,94.82,Race/Ethnicity: White,490011: Enfield School District
2183,93.72,2114.0,98.69,2218.0,95.72,High Needs: Students Without High Needs,490011: Enfield School District
2377,90.76,2493.0,95.16,2560.0,93.32,High Needs: Students With High Needs,490011: Enfield School District
38,95.76,37.0,98.19,49.0,96.73,Students With Disabilities: Students With Disabilities,500011: Essex School District
58,94.29,56.0,97.74,60.0,96.66,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,500011: Essex School District
23,95.44,20.0,98.3,21.0,97.36,Race/Ethnicity: Hispanic/Latino of any race,500011: Essex School District
232,95.01,244.0,98.06,252.0,96.2,Race/Ethnicity: White,500011: Essex School District
178,95.05,193.0,98.29,197.0,96.24,High Needs: Students Without High Needs,500011: Essex School District
89,94.76,86.0,97.9,98.0,96.59,High Needs: Students With High Needs,500011: Essex School District
1408,91.86,1298.0,91.42,1416.0,94.45,Students With Disabilities: Students With Disabilities,510011: Fairfield School District
1072,91.22,1084.0,89.49,1239.0,94.38,Free/Reduced Lunch: Free Meal Eligible,510011: Fairfield School District
319,93.86,302.0,91.48,272.0,95.35,Free/Reduced Lunch: Reduced Price Meal Eligible,510011: Fairfield School District
1391,91.84,1386.0,89.93,1511.0,94.56,Free/Reduced Lunch: Free/Reduced Price Meal Eligible,510011: Fairfield School District
221,91.25,211.0,90.37,259.0,94.85,English Learners: English Learners,510011: Fairfield School District
1042,94.56,1008.0,94.87,1024.0,95.94,Race/Ethnicity: All other races,510011: Fairfield School District
257,93.27,249.0,90.61,240.0,95.77,Race/Ethnicity: Black or African American,510011: Fairfield School District
1157,92.56,1080.0,91.66,1106.0,94.92,Race/Ethnicity: Hispanic/Latino of any race,510011: Fairfield School District
6773,93.99,6841.0,94.28,7160.0,95.45,Race/Ethnicity: White,510011: Fairfield School District
6599,94.52,6622.0,94.95,6871.0,95.77,High Needs: Students Without High Needs,510011: Fairfield School District
2553,92.14,2457.0,91.22,2659.0,94.62,High Needs: Students With High Needs,510011: Fairfield School District
485,91.48,456.0,92.14,472.0,93.83,Students With Disabilities: Students With Disabilities,520011: Farmington School District
558,91.53,568.0,91.41,598.0,94.03,Free/Reduced Lunch: Free Meal Eligible,520011: Farmington School District
